asset_id,asset_type,manufacturer,site,rack_number,rack_unit,status,lifecycle_stage,vendor,purchase_date,unit_cost,warranty_expiry,warranty_active,age_years,utilization_pct,last_audit_date,purchase_year,days_since_audit,needs_audit
AST-21854,PDU,HPE,Denver-DC1,R37,U15,Decommissioned,End of Life - Plan Replace,Infra Partners Inc,2019-05-28,1756.33,2022-05-27,False,6.6,0.0,2025-08-17,2019,137,False
AST-21953,Firewall,Fortinet,Denver-DC1,R37,U19,Active,End of Life - Plan Replace,DataCenter Direct,2019-05-29,14595.4,2022-05-28,False,6.6,61.5,2025-07-27,2019,158,False
AST-21180,Storage Array,Ciena,Phoenix-DC1,R27,U38,In Storage,End of Life - Plan Replace,Infra Partners Inc,2019-05-29,22247.2,2024-05-27,False,6.6,0.0,2025-01-25,2019,341,True
AST-20605,UPS Unit,Ciena,Dallas-DC1,R02,U10,Active,End of Life - Plan Replace,DataCenter Direct,2019-05-30,2116.03,2022-05-29,False,6.6,67.6,2025-04-26,2019,250,True
AST-21121,Optical Transceiver,HPE,Chicago-DC1,R30,U34,In Storage,End of Life - Plan Replace,NetGear Solutions,2019-05-31,1406.14,2024-05-29,False,6.6,0.0,2025-05-10,2019,236,True
AST-21602,Switch,Arista,Chicago-DC2,R19,U22,Active,End of Life - Plan Replace,NetGear Solutions,2019-06-01,11257.39,2022-05-31,False,6.6,40.6,2025-01-13,2019,353,True
AST-21963,Storage Array,Cisco,Austin-DC1,R08,U6,Active,End of Life - Plan Replace,Infra Partners Inc,2019-06-01,55366.55,2022-05-31,False,6.6,82.3,2025-07-08,2019,177,False
AST-21922,Server,Cisco,Miami-DC1,R01,U37,Active,End of Life - Plan Replace,GlobalNet Supply,2019-06-02,19908.35,2024-05-31,False,6.6,90.0,2025-12-22,2019,10,False
AST-21573,PDU,Arista,Denver-DC1,R39,U24,In Maintenance,End of Life - Plan Replace,NetGear Solutions,2019-06-02,1017.23,2022-06-01,False,6.6,0.0,2025-08-01,2019,153,False
AST-22670,Optical Transceiver,HPE,Denver-DC1,R35,U14,Active,End of Life - Plan Replace,DataCenter Direct,2019-06-03,1670.79,2024-06-01,False,6.6,94.4,2025-09-18,2019,105,False
AST-21636,Switch,Cisco,NewYork-DC2,R33,U16,Active,End of Life - Plan Replace,GlobalNet Supply,2019-06-03,11461.13,2022-06-02,False,6.6,15.4,2025-06-06,2019,209,True
AST-20643,Load Balancer,Ciena,Austin-DC1,R18,U34,Active,End of Life - Plan Replace,NetGear Solutions,2019-06-04,11147.93,2022-06-03,False,6.6,48.0,2025-05-15,2019,231,True
AST-21013,Load Balancer,Arista,Chicago-DC2,R23,U21,Active,End of Life - Plan Replace,DataCenter Direct,2019-06-07,24885.78,2022-06-06,False,6.6,48.9,2025-04-22,2019,254,True
AST-21699,UPS Unit,Ciena,Chicago-DC2,R01,U16,Active,End of Life - Plan Replace,Infra Partners Inc,2019-06-08,7238.7,2024-06-06,False,6.6,45.2,2025-01-13,2019,353,True
AST-20451,PDU,Cisco,Phoenix-DC1,R09,U41,Active,End of Life - Plan Replace,TechServe Logistics,2019-06-08,1980.87,2024-06-06,False,6.6,18.1,2025-04-13,2019,263,True
AST-20834,Patch Panel,Arista,Chicago-DC2,R37,U15,Active,End of Life - Plan Replace,Infra Partners Inc,2019-06-10,189.2,2022-06-09,False,6.6,73.3,2025-04-08,2019,268,True
AST-22391,Server,Ciena,Miami-DC1,R26,U5,Active,End of Life - Plan Replace,Infra Partners Inc,2019-06-12,16514.95,2022-06-11,False,6.6,90.9,2025-05-13,2019,233,True
AST-22475,Optical Transceiver,Palo Alto Networks,Denver-DC1,R35,U42,In Maintenance,End of Life - Plan Replace,GlobalNet Supply,2019-06-12,1010.45,2022-06-11,False,6.6,0.0,2025-04-28,2019,248,True
AST-22012,Storage Array,Dell,Seattle-DC1,R06,U33,Decommissioned,End of Life - Plan Replace,GlobalNet Supply,2019-06-14,31161.34,2022-06-13,False,6.6,0.0,2025-07-05,2019,180,False
AST-21029,UPS Unit,Ciena,Austin-DC1,R33,U7,Active,End of Life - Plan Replace,DataCenter Direct,2019-06-15,5313.18,2022-06-14,False,6.5,79.6,2025-04-18,2019,258,True
AST-20178,Patch Panel,Nokia,NewYork-DC2,R05,U20,Decommissioned,End of Life - Plan Replace,Infra Partners Inc,2019-06-16,718.97,2024-06-14,False,6.5,0.0,2025-06-11,2019,204,True
AST-22337,PDU,Cisco,NewYork-DC2,R34,U23,Active,End of Life - Plan Replace,NetGear Solutions,2019-06-16,1203.45,2024-06-14,False,6.5,16.2,2025-12-26,2019,6,False
AST-20116,Server,Cisco,Atlanta-DC1,R12,U8,Active,End of Life - Plan Replace,GlobalNet Supply,2019-06-17,12519.63,2024-06-15,False,6.5,84.3,2025-01-27,2019,339,True
AST-22290,Storage Array,Dell,NewYork-DC1,R12,U4,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-06-18,46432.14,2024-06-16,False,6.5,29.1,2025-01-04,2019,362,True
AST-20987,Patch Panel,Ciena,Chicago-DC2,R38,U42,Active,End of Life - Plan Replace,TechServe Logistics,2019-06-19,184.25,2024-06-17,False,6.5,30.4,2025-09-25,2019,98,False
AST-22774,Router,Cisco,Dallas-DC1,R34,U16,Active,End of Life - Plan Replace,TechServe Logistics,2019-06-21,19332.83,2024-06-19,False,6.5,54.5,2025-03-20,2019,287,True
AST-21081,Router,Cisco,NewYork-DC2,R35,U34,Active,End of Life - Plan Replace,DataCenter Direct,2019-06-21,3814.18,2024-06-19,False,6.5,42.0,2025-12-11,2019,21,False
AST-20088,Router,Dell,Atlanta-DC1,R32,U8,In Maintenance,End of Life - Plan Replace,Infra Partners Inc,2019-06-21,12638.55,2024-06-19,False,6.5,0.0,2025-12-17,2019,15,False
AST-21778,Firewall,Dell,Chicago-DC2,R21,U5,Active,End of Life - Plan Replace,GlobalNet Supply,2019-06-22,16788.99,2022-06-21,False,6.5,15.4,2025-09-16,2019,107,False
AST-21032,Patch Panel,Palo Alto Networks,Seattle-DC1,R40,U28,Active,End of Life - Plan Replace,NetGear Solutions,2019-06-22,303.59,2024-06-20,False,6.5,86.3,2025-12-11,2019,21,False
AST-20495,Load Balancer,Fortinet,Boston-DC1,R02,U3,Active,End of Life - Plan Replace,GlobalNet Supply,2019-06-22,26447.39,2024-06-20,False,6.5,43.5,2025-01-26,2019,340,True
AST-20553,Load Balancer,Arista,Phoenix-DC1,R40,U40,Active,End of Life - Plan Replace,TechServe Logistics,2019-06-23,8576.36,2022-06-22,False,6.5,63.4,2025-08-17,2019,137,False
AST-21527,Switch,Juniper,Dallas-DC1,R29,U32,Active,End of Life - Plan Replace,GlobalNet Supply,2019-06-25,9097.41,2024-06-23,False,6.5,78.5,2025-06-27,2019,188,True
AST-20220,Optical Transceiver,Fortinet,Chicago-DC1,R37,U4,Active,End of Life - Plan Replace,NetGear Solutions,2019-06-25,947.76,2024-06-23,False,6.5,52.0,2025-03-20,2019,287,True
AST-21164,PDU,Fortinet,Austin-DC1,R18,U6,Active,End of Life - Plan Replace,GlobalNet Supply,2019-06-25,1201.75,2022-06-24,False,6.5,76.7,2025-08-26,2019,128,False
AST-21486,Patch Panel,Cisco,Denver-DC1,R05,U9,Active,End of Life - Plan Replace,TechServe Logistics,2019-06-25,144.71,2024-06-23,False,6.5,23.2,2025-10-15,2019,78,False
AST-20981,Patch Panel,Arista,Phoenix-DC1,R13,U10,Active,End of Life - Plan Replace,TechServe Logistics,2019-06-26,126.86,2024-06-24,False,6.5,16.4,2025-05-27,2019,219,True
AST-20295,UPS Unit,Juniper,NewYork-DC1,R25,U6,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-06-26,2708.28,2024-06-24,False,6.5,23.3,2025-11-09,2019,53,False
AST-20019,Load Balancer,Fortinet,Phoenix-DC1,R16,U31,Active,End of Life - Plan Replace,Infra Partners Inc,2019-06-26,20676.66,2024-06-24,False,6.5,30.2,2025-06-06,2019,209,True
AST-21898,PDU,HPE,Dallas-DC1,R15,U38,Active,End of Life - Plan Replace,DataCenter Direct,2019-06-26,2579.1,2022-06-25,False,6.5,28.0,2025-05-15,2019,231,True
AST-22765,Firewall,Juniper,Phoenix-DC1,R24,U29,In Storage,End of Life - Plan Replace,DataCenter Direct,2019-06-27,9788.99,2024-06-25,False,6.5,0.0,2025-06-21,2019,194,True
AST-20296,UPS Unit,HPE,Dallas-DC1,R37,U1,Active,End of Life - Plan Replace,NetGear Solutions,2019-06-30,2684.12,2022-06-29,False,6.5,67.0,2025-02-22,2019,313,True
AST-20742,UPS Unit,Fortinet,NewYork-DC2,R38,U21,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-01,3734.79,2024-06-29,False,6.5,30.9,2025-08-09,2019,145,False
AST-21783,Server,Palo Alto Networks,Chicago-DC2,R09,U13,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-02,30090.16,2022-07-01,False,6.5,26.5,2025-02-24,2019,311,True
AST-20863,UPS Unit,HPE,Denver-DC1,R34,U23,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-05,4950.48,2022-07-04,False,6.5,61.7,2025-09-05,2019,118,False
AST-20439,Firewall,Ciena,Atlanta-DC1,R30,U29,Active,End of Life - Plan Replace,DataCenter Direct,2019-07-05,18046.17,2024-07-03,False,6.5,77.0,2025-07-01,2019,184,True
AST-21186,PDU,HPE,NewYork-DC2,R38,U33,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-06,2309.27,2022-07-05,False,6.5,27.2,2025-11-19,2019,43,False
AST-22390,Patch Panel,Fortinet,Boston-DC1,R12,U39,Active,End of Life - Plan Replace,GlobalNet Supply,2019-07-07,765.92,2022-07-06,False,6.5,46.0,2025-04-07,2019,269,True
AST-20259,Storage Array,Dell,NewYork-DC2,R26,U22,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-09,10338.37,2024-07-07,False,6.5,45.4,2025-02-17,2019,318,True
AST-21971,Optical Transceiver,Arista,Boston-DC1,R06,U18,Active,End of Life - Plan Replace,GlobalNet Supply,2019-07-09,306.49,2022-07-08,False,6.5,54.0,2025-08-11,2019,143,False
AST-20111,Switch,Juniper,Phoenix-DC1,R35,U27,Active,End of Life - Plan Replace,Infra Partners Inc,2019-07-10,7624.19,2024-07-08,False,6.5,74.4,2025-03-06,2019,301,True
AST-20579,Storage Array,Fortinet,Chicago-DC1,R30,U35,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-11,17769.31,2024-07-09,False,6.5,52.0,2025-07-13,2019,172,False
AST-21777,Switch,Ciena,Seattle-DC1,R03,U10,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-12,13413.61,2022-07-11,False,6.5,44.8,2025-07-27,2019,158,False
AST-21672,Load Balancer,HPE,Seattle-DC1,R32,U14,In Maintenance,End of Life - Plan Replace,Infra Partners Inc,2019-07-12,8968.41,2022-07-11,False,6.5,0.0,2025-10-21,2019,72,False
AST-21712,Storage Array,Palo Alto Networks,Austin-DC1,R15,U42,Active,End of Life - Plan Replace,Infra Partners Inc,2019-07-14,12306.03,2024-07-12,False,6.5,64.2,2025-06-23,2019,192,True
AST-21628,Switch,Cisco,Atlanta-DC1,R10,U18,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-15,12511.86,2024-07-13,False,6.5,83.0,2025-07-10,2019,175,False
AST-22716,Router,Palo Alto Networks,Chicago-DC2,R23,U37,Active,End of Life - Plan Replace,GlobalNet Supply,2019-07-16,14438.08,2024-07-14,False,6.5,77.4,2025-07-29,2019,156,False
AST-22137,UPS Unit,Cisco,NewYork-DC2,R23,U14,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-16,5330.17,2024-07-14,False,6.5,28.3,2025-11-09,2019,53,False
AST-20195,Optical Transceiver,Cisco,Chicago-DC1,R34,U30,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-16,1647.14,2024-07-14,False,6.5,63.5,2025-10-16,2019,77,False
AST-21630,UPS Unit,Arista,Austin-DC1,R07,U24,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-17,8029.06,2024-07-15,False,6.5,22.6,2025-11-03,2019,59,False
AST-21897,Storage Array,Juniper,Atlanta-DC1,R03,U6,Active,End of Life - Plan Replace,NetGear Solutions,2019-07-18,28842.11,2024-07-16,False,6.5,58.2,2025-02-28,2019,307,True
AST-22427,Storage Array,Cisco,Denver-DC1,R05,U19,In Storage,End of Life - Plan Replace,CoreEquip Distribution,2019-07-18,13996.41,2022-07-17,False,6.5,0.0,2025-06-15,2019,200,True
AST-20277,Optical Transceiver,Ciena,NewYork-DC1,R12,U32,Active,End of Life - Plan Replace,Infra Partners Inc,2019-07-19,890.68,2024-07-17,False,6.5,58.0,2025-02-09,2019,326,True
AST-20791,Server,Palo Alto Networks,NewYork-DC1,R27,U30,Active,End of Life - Plan Replace,GlobalNet Supply,2019-07-20,17402.28,2024-07-18,False,6.5,78.6,2025-04-11,2019,265,True
AST-22908,Router,Ciena,Boston-DC1,R06,U7,Active,End of Life - Plan Replace,GlobalNet Supply,2019-07-20,3506.66,2024-07-18,False,6.5,59.5,2025-09-23,2019,100,False
AST-20010,Patch Panel,Ciena,Seattle-DC1,R04,U8,Active,End of Life - Plan Replace,GlobalNet Supply,2019-07-21,445.46,2024-07-19,False,6.5,65.2,2025-10-14,2019,79,False
AST-22663,Firewall,HPE,Boston-DC1,R08,U20,Active,End of Life - Plan Replace,DataCenter Direct,2019-07-22,6095.85,2022-07-21,False,6.4,84.5,2025-05-22,2019,224,True
AST-21070,Switch,Dell,Chicago-DC1,R09,U18,Active,End of Life - Plan Replace,DataCenter Direct,2019-07-22,2626.48,2022-07-21,False,6.4,53.5,2025-08-13,2019,141,False
AST-21749,Optical Transceiver,Arista,Chicago-DC2,R30,U39,Active,End of Life - Plan Replace,Infra Partners Inc,2019-07-23,1222.16,2024-07-21,False,6.4,59.6,2025-12-11,2019,21,False
AST-22750,Firewall,Nokia,Phoenix-DC1,R15,U15,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-25,13546.0,2024-07-23,False,6.4,64.6,2025-04-24,2019,252,True
AST-21131,Patch Panel,Fortinet,Chicago-DC1,R30,U18,Active,End of Life - Plan Replace,DataCenter Direct,2019-07-25,717.7,2024-07-23,False,6.4,93.5,2025-12-27,2019,5,False
AST-22320,Switch,HPE,Phoenix-DC1,R07,U20,Decommissioned,End of Life - Plan Replace,CoreEquip Distribution,2019-07-26,9355.47,2022-07-25,False,6.4,0.0,2025-09-01,2019,122,False
AST-22538,PDU,Ciena,Chicago-DC2,R16,U18,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-26,2366.51,2024-07-24,False,6.4,79.9,2025-10-03,2019,90,False
AST-21806,Storage Array,Ciena,NewYork-DC2,R06,U8,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-26,15758.3,2022-07-25,False,6.4,45.6,2025-11-04,2019,58,False
AST-20009,PDU,Fortinet,Dallas-DC1,R35,U17,Active,End of Life - Plan Replace,DataCenter Direct,2019-07-26,2362.47,2022-07-25,False,6.4,49.3,2025-03-07,2019,300,True
AST-21575,Server,Fortinet,Miami-DC1,R10,U2,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-27,16890.82,2024-07-25,False,6.4,87.3,2025-09-06,2019,117,False
AST-20250,Optical Transceiver,Nokia,NewYork-DC1,R23,U4,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-28,1101.43,2022-07-27,False,6.4,50.0,2025-11-11,2019,51,False
AST-22611,Switch,Nokia,Boston-DC1,R10,U12,Active,End of Life - Plan Replace,GlobalNet Supply,2019-07-28,3428.14,2022-07-27,False,6.4,59.5,2025-10-03,2019,90,False
AST-21133,Patch Panel,Nokia,NewYork-DC2,R20,U26,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-07-28,649.47,2024-07-26,False,6.4,88.3,2025-11-27,2019,35,False
AST-22693,Switch,Juniper,Denver-DC1,R31,U42,Active,End of Life - Plan Replace,DataCenter Direct,2019-07-29,3231.67,2024-07-27,False,6.4,88.7,2025-04-17,2019,259,True
AST-21369,UPS Unit,Juniper,Phoenix-DC1,R38,U10,Active,End of Life - Plan Replace,DataCenter Direct,2019-07-30,3234.71,2024-07-28,False,6.4,50.5,2025-09-17,2019,106,False
AST-21140,Router,Juniper,Phoenix-DC1,R27,U37,Active,End of Life - Plan Replace,TechServe Logistics,2019-07-30,10910.34,2022-07-29,False,6.4,84.2,2025-03-27,2019,280,True
AST-22610,Switch,Fortinet,Dallas-DC1,R11,U13,Active,End of Life - Plan Replace,Infra Partners Inc,2019-07-31,7868.12,2022-07-30,False,6.4,72.6,2025-04-19,2019,257,True
AST-21911,Optical Transceiver,Dell,Atlanta-DC1,R37,U37,In Maintenance,End of Life - Plan Replace,Infra Partners Inc,2019-07-31,1161.73,2024-07-29,False,6.4,0.0,2025-02-16,2019,319,True
AST-20433,UPS Unit,Cisco,Denver-DC1,R37,U39,Active,End of Life - Plan Replace,Infra Partners Inc,2019-08-03,2417.73,2022-08-02,False,6.4,58.0,2025-06-13,2019,202,True
AST-20953,Router,Dell,Chicago-DC1,R14,U9,Decommissioned,End of Life - Plan Replace,GlobalNet Supply,2019-08-04,21833.87,2024-08-02,False,6.4,0.0,2025-02-26,2019,309,True
AST-20609,Switch,Fortinet,Austin-DC1,R18,U30,Active,End of Life - Plan Replace,TechServe Logistics,2019-08-05,14778.32,2024-08-03,False,6.4,21.3,2025-04-11,2019,265,True
AST-22266,Switch,Dell,Miami-DC1,R08,U27,Active,End of Life - Plan Replace,DataCenter Direct,2019-08-05,5845.03,2022-08-04,False,6.4,80.9,2025-08-01,2019,153,False
AST-20316,Firewall,Ciena,NewYork-DC2,R15,U34,Active,End of Life - Plan Replace,TechServe Logistics,2019-08-07,5488.43,2024-08-05,False,6.4,71.1,2025-06-03,2019,212,True
AST-21995,UPS Unit,Arista,NewYork-DC1,R24,U37,Active,End of Life - Plan Replace,Infra Partners Inc,2019-08-08,9865.27,2024-08-06,False,6.4,46.8,2025-06-19,2019,196,True
AST-21710,Storage Array,Ciena,Denver-DC1,R34,U17,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-08-08,20542.93,2024-08-06,False,6.4,75.0,2025-08-05,2019,149,False
AST-21018,Router,Arista,Chicago-DC2,R28,U24,Decommissioned,End of Life - Plan Replace,CoreEquip Distribution,2019-08-10,19127.79,2024-08-08,False,6.4,0.0,2025-12-04,2019,28,False
AST-20593,Storage Array,Fortinet,Phoenix-DC1,R24,U26,Active,End of Life - Plan Replace,GlobalNet Supply,2019-08-12,22902.64,2024-08-10,False,6.4,71.0,2025-09-29,2019,94,False
AST-21017,UPS Unit,Arista,Atlanta-DC1,R27,U16,Active,End of Life - Plan Replace,NetGear Solutions,2019-08-14,11718.2,2024-08-12,False,6.4,81.2,2025-09-15,2019,108,False
AST-22204,Load Balancer,Arista,Dallas-DC1,R01,U10,Active,End of Life - Plan Replace,DataCenter Direct,2019-08-14,22254.81,2022-08-13,False,6.4,29.5,2025-07-09,2019,176,False
AST-22194,UPS Unit,Juniper,NewYork-DC2,R17,U42,Active,End of Life - Plan Replace,DataCenter Direct,2019-08-14,4896.13,2022-08-13,False,6.4,32.1,2025-01-21,2019,345,True
AST-22192,Storage Array,HPE,Chicago-DC2,R35,U30,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-08-15,47532.64,2022-08-14,False,6.4,62.0,2025-12-17,2019,15,False
AST-20616,Optical Transceiver,Cisco,Seattle-DC1,R10,U32,Active,End of Life - Plan Replace,TechServe Logistics,2019-08-18,1881.1,2024-08-16,False,6.4,76.6,2025-06-03,2019,212,True
AST-21716,Storage Array,Juniper,Denver-DC1,R38,U25,Active,End of Life - Plan Replace,DataCenter Direct,2019-08-18,49176.54,2024-08-16,False,6.4,91.2,2025-02-08,2019,327,True
AST-21863,Router,Ciena,NewYork-DC2,R29,U18,Active,End of Life - Plan Replace,Infra Partners Inc,2019-08-19,8972.97,2022-08-18,False,6.4,56.4,2025-06-03,2019,212,True
AST-20156,Server,HPE,NewYork-DC2,R15,U29,Active,End of Life - Plan Replace,Infra Partners Inc,2019-08-27,7751.41,2024-08-25,False,6.3,89.4,2025-07-06,2019,179,False
AST-21482,PDU,Juniper,Seattle-DC1,R36,U11,Active,End of Life - Plan Replace,NetGear Solutions,2019-08-28,2064.72,2024-08-26,False,6.3,50.5,2025-03-02,2019,305,True
AST-22003,Router,Palo Alto Networks,NewYork-DC1,R30,U29,Active,End of Life - Plan Replace,DataCenter Direct,2019-08-28,22908.62,2022-08-27,False,6.3,61.2,2025-10-25,2019,68,False
AST-20139,UPS Unit,Nokia,Austin-DC1,R17,U13,In Storage,End of Life - Plan Replace,CoreEquip Distribution,2019-08-28,3028.05,2022-08-27,False,6.3,0.0,2025-10-04,2019,89,False
AST-20321,Load Balancer,Cisco,Phoenix-DC1,R23,U26,Active,End of Life - Plan Replace,DataCenter Direct,2019-08-31,23645.46,2022-08-30,False,6.3,18.9,2025-04-13,2019,263,True
AST-20568,Optical Transceiver,Dell,Chicago-DC1,R03,U10,Decommissioned,End of Life - Plan Replace,GlobalNet Supply,2019-08-31,1375.9,2022-08-30,False,6.3,0.0,2025-12-15,2019,17,False
AST-22653,Firewall,Palo Alto Networks,Miami-DC1,R05,U14,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-09-01,15248.62,2022-08-31,False,6.3,35.8,2025-10-19,2019,74,False
AST-20943,Optical Transceiver,Nokia,Miami-DC1,R08,U16,Active,End of Life - Plan Replace,NetGear Solutions,2019-09-01,641.0,2024-08-30,False,6.3,54.1,2025-06-11,2019,204,True
AST-20629,Load Balancer,Fortinet,Chicago-DC1,R25,U18,Active,End of Life - Plan Replace,NetGear Solutions,2019-09-02,28523.66,2022-09-01,False,6.3,71.0,2025-10-15,2019,78,False
AST-20869,Router,Fortinet,Boston-DC1,R14,U31,Decommissioned,End of Life - Plan Replace,Infra Partners Inc,2019-09-04,8006.73,2024-09-02,False,6.3,0.0,2025-09-03,2019,120,False
AST-21468,Server,Nokia,NewYork-DC1,R28,U12,In Maintenance,End of Life - Plan Replace,CoreEquip Distribution,2019-09-04,15971.3,2024-09-02,False,6.3,0.0,2025-10-15,2019,78,False
AST-22915,PDU,Nokia,NewYork-DC1,R24,U35,Active,End of Life - Plan Replace,CoreEquip Distribution,2019-09-04,2727.3,2024-09-02,False,6.3,29.8,2025-01-26,2019,340,True
AST-21847,Patch Panel,Ciena,Denver-DC1,R26,U38,Active,End of Life - Plan Replace,Infra Partners Inc,2019-09-09,608.34,2024-09-07,False,6.3,89.4,2025-01-22,2019,344,True
AST-21899,Firewall,Dell,Miami-DC1,R36,U32,Active,End of Life - Plan Replace,TechServe Logistics,2019-09-11,19765.29,2022-09-10,False,6.3,46.4,2025-12-16,2019,16,False
AST-20141,Patch Panel,Nokia,Boston-DC1,R29,U41,Active,End of Life - Plan Replace,DataCenter Direct,2019-09-11,147.8,2024-09-09,False,6.3,78.7,2025-07-29,2019,156,False
AST-21805,Switch,Arista,NewYork-DC1,R11,U8,Active,End of Life - Plan Replace,TechServe Logistics,2019-09-11,3060.05,2022-09-10,False,6.3,88.9,2025-01-14,2019,352,True
AST-22419,Storage Array,Palo Alto Networks,Denver-DC1,R39,U22,Active,End of Life - Plan Replace,TechServe Logistics,2019-09-13,26084.8,2024-09-11,False,6.3,92.7,2025-11-15,2019,47,False
AST-22702,Switch,Cisco,Chicago-DC2,R33,U3,Active,End of Life - Plan Replace,NetGear Solutions,2019-09-13,1620.33,2024-09-11,False,6.3,47.1,2025-10-24,2019,69,False
AST-20297,Storage Array,Nokia,Austin-DC1,R29,U14,Active,End of Life - Plan Replace,GlobalNet Supply,2019-09-13,40803.8,2024-09-11,False,6.3,86.7,2025-11-17,2019,45,False
AST-22505,Storage Array,Palo Alto Networks,Miami-DC1,R37,U4,Active,End of Life - Plan Replace,TechServe Logistics,2019-09-13,21399.95,2022-09-12,False,6.3,71.7,2025-12-13,2019,19,False
AST-21328,Switch,Nokia,Austin-DC1,R37,U13,Active,End of Life - Plan Replace,NetGear Solutions,2019-09-14,9462.41,2022-09-13,False,6.3,22.0,2025-03-19,2019,288,True
AST-21335,PDU,HPE,NewYork-DC2,R37,U22,Active,End of Life - Plan Replace,NetGear Solutions,2019-09-16,682.56,2024-09-14,False,6.3,57.2,2025-05-13,2019,233,True
AST-21229,Optical Transceiver,Dell,Chicago-DC2,R18,U12,Active,End of Life - Plan Replace,Infra Partners Inc,2019-09-17,1515.18,2022-09-16,False,6.3,60.1,2025-08-19,2019,135,False
